run_id,final_pass,first_non_idle_t_sec,first_tracking_t_sec,first_docking_t_sec,first_completed_t_sec,approach_sec,tracking_sec,docking_sec,ahead_ratio_positive_pre_completed,ahead_min_m,docking_ahead_ratio_positive,docking_ahead_min_m,opp_ratio_6s_speedg1,docking_lateral_abs_max_m,docking_lateral_sign_flip_count,approach_carrier_orbit_gap_mean_m,carrier_path_until_completed_m
20260412_230543_px4_sih,1,76.1,83.4,92.14,99.3,7.300000000000011,8.739999999999995,7.159999999999997,0.8795698924731182,-1.829783125357221,0.6153846153846154,-1.829783125357221,0.0,0.755444,6,6.33108704906784,132.93429115923067
20260412_230822_px4_sih,1,78.8,86.8,95.1,103.1,8.0,8.299999999999997,8.0,0.8542094455852156,-1.7270265111663488,0.5625,-1.7270265111663488,0.0,1.254454,0,6.648725328535808,139.38519485002232
20260412_231106_px4_sih,1,75.6,83.14,92.3,95.64,7.540000000000006,9.159999999999997,3.3400000000000034,0.9975124378109452,0.0,1.0,0.5212861295545943,0.0,1.628384,0,6.59845607610568,108.47152456373439
20260412_231339_px4_sih,1,74.02,81.48,89.88,97.48,7.460000000000008,9.499999999999986,6.500000000000014,0.8425531914893617,-1.3523424317353931,0.43846153846153846,-1.3523424317353931,0.0,1.587604,0,6.571929859416479,132.64884262096732
20260412_231617_px4_sih,1,75.44,83.04,91.6,98.7,7.6000000000000085,8.559999999999988,7.1000000000000085,0.8390557939914163,-1.587591352013399,0.47183098591549294,-1.587591352013399,0.0,0.439439,1,6.588677418516273,133.77562307674827
